	Cmb_Num	Cmb_ID	CC_A	CC_B	Cmb_Rare	Res	Res_Rare	BA_0O	BA_1O	BA_2O	BD_0O	BD_1O	BD_2O
	683,09	48,122	Holy Water	Vampire	1	Fire	1	2	9	11	0	7	9
	683,091	48,123	Holy Water	Vehicle	3	Trapper-1	4	18	18	21	6	6	9
	683,092	48,124	Holy Water	Viking	3	Valhallan Halls	4	3	3	6	19	19	22
	683,093	48,126	Holy Water	Void	2	Poison	1	3	10	12	0	7	9
	683,094	48,127	Holy Water	War	3	Armageddon	4	15	15	18	8	8	11
	683,095	48,129	Holy Water	Water Serpent	1	Lochness Monster	2	6	11	13	7	12	14
	683,096	48,13	Holy Water	Wealth	3	Holy Grail	3	9	12	14	9	12	14
	683,097	48,131	Holy Water	Weapon	3	Excalibur	3	13	16	18	4	7	9
	683,098	48,134	Holy Water	Wind	3	Windmaster Eng	4	8	8	11	16	16	19
	683,099	48,135	Holy Water	Wings	1	Angel	1	1	8	10	4	11	13
	683,1	48,136	Holy Water	Wintertide	3	Tinselwebs	3	7	10	12	9	12	14
	683,101	48,137	Holy Water	Wizard	2	Cleric	3	6	9	11	11	14	16
	683,102	48,138	Holy Water	Wizarding School	3	Unicorn Blood	4	16	16	19	8	8	11
	686,048	49,05	Hopefulness	Horn	3	Horn of Life	3	0	3	5	20	23	25
	686,049	49,051	Hopefulness	Horse	3	First Car	3	14	17	19	4	7	9
	686,05	49,052	Hopefulness	Human	3	Relentless Friend	4	8	8	11	16	16	19
	686,051	49,053	Hopefulness	Hybrid	3	Punch Man	4	19	19	22	6	6	9
	686,052	49,054	Hopefulness	Ice	3	Ice Dude	4	17	17	20	7	7	10
	686,053	49,055	Hopefulness	Immortality	3	Train Doggo	4	17	17	20	7	7	10
	686,054	49,056	Hopefulness	Insect	3	Praying Mantis	3	12	15	17	7	10	12
	686,055	49,057	Hopefulness	Invention	3	Hopeful Robot	3	14	17	19	6	9	11
	686,056	49,058	Hopefulness	Knight	3	Punch Man	4	19	19	22	6	6	9
	686,057	49,059	Hopefulness	Knowledge	3	Vaccine	3	6	9	11	9	12	14
	686,058	49,06	Hopefulness	Leader	3	Masked Liberator	4	16	16	19	7	7	10
	686,059	49,061	Hopefulness	Life	3	The Kneeling	3	9	12	14	10	13	15
	686,06	49,062	Hopefulness	Love	3	Love Crush	4	13	13	16	10	10	13
	686,061	49,063	Hopefulness	Madness	3	Last Day of School	4	11	11	14	11	11	14
	686,062	49,064	Hopefulness	Magic	3	True Love's Kiss	3	15	18	20	4	7	9
	686,063	49,065	Hopefulness	Martial Arts	3	Hungry Panda Hero	4	13	13	16	11	11	14
	686,064	49,066	Hopefulness	Medieval	3	Robin Hood	4	13	13	16	8	8	11
	686,065	49,067	Hopefulness	Metal	3	Hopeful Robot	3	14	17	19	6	9	11
	686,066	49,068	Hopefulness	Mind Control	3	Tinfoil Hat	3	0	3	5	15	18	20
	686,067	49,069	Hopefulness	Miniature	3	Relentless Friend	4	8	8	11	16	16	19
	686,068	49,07	Hopefulness	Monkey	3	Monkey King	4	18	18	21	6	6	9
	686,069	49,071	Hopefulness	Monster	3	Swamp Monster	4	12	12	15	12	12	15
	686,07	49,072	Hopefulness	Moon	3	Lunar Priest	4	13	13	16	10	10	13
	686,071	49,073	Hopefulness	Multiples	3	Scratch Lottery	3	11	14	16	5	8	10
	686,072	49,074	Hopefulness	Music	3	Masked Liberator	4	16	16	19	7	7	10
	686,073	49,075	Hopefulness	Mutation	3	Angelic Mutant	3	15	18	20	5	8	10
	686,074	49,076	Hopefulness	Myth	3	Holy Grail	3	9	12	14	9	12	14
	686,075	49,077	Hopefulness	New Years	3	Relentless Friend	4	8	8	11	16	16	19
	686,076	49,078	Hopefulness	Parasite	3	Parasite Hunter	4	15	15	18	10	10	13
	686,077	49,079	Hopefulness	Pirate	3	Treasure Hunters	3	5	8	10	13	16	18
	686,078	49,08	Hopefulness	Plant	3	Forest Elf	4	13	13	16	10	10	13
	686,079	49,081	Hopefulness	Pocket Pet	3	Time Fairy	3	11	14	16	8	11	13
	686,08	49,082	Hopefulness	Poison	3	Vaccine	3	6	9	11	9	12	14
	686,081	49,083	Hopefulness	Portal	3	Inhumane Resourcer	4	12	12	15	10	10	13
	686,082	49,084	Hopefulness	Precious Ring Lore	3	Relentless Friend	4	8	8	11	16	16	19
	686,083	49,085	Hopefulness	Prehistoric	3	Caveman Inventor	3	9	12	14	8	11	13
	686,084	49,086	Hopefulness	Psychic	3	Scratch Lottery	3	11	14	16	5	8	10
	686,085	49,087	Hopefulness	Radiation	3	Energy Generator	3	12	15	17	3	6	8
	686,086	49,088	Hopefulness	Rainbow	3	Last Day of School	4	11	11	14	11	11	14
	686,087	49,089	Hopefulness	Relic	3	Elemental Stones	4	16	16	19	9	9	12
	686,088	49,09	Hopefulness	Reptile	3	Dragonkin	4	14	14	17	10	10	13
	686,089	49,091	Hopefulness	Robot	3	Hopeful Robot	3	14	17	19	6	9	11
	686,09	49,092	Hopefulness	Rodent	3	Sensei Rat	4	16	16	19	7	7	10
	686,091	49,093	Hopefulness	Royal Game	3	Meteorite Sword	4	15	15	18	7	7	10
	686,092	49,094	Hopefulness	Royalty	3	Panther Hero	4	17	17	20	8	8	11
	686,093	49,095	Hopefulness	Sci-Fi	3	Hopeful Robot	3	14	17	19	6	9	11
	686,094	49,096	Hopefulness	Science	3	Vaccine	3	6	9	11	9	12	14
	686,095	49,097	Hopefulness	Shrine	3	Amaterasu	4	19	19	22	5	5	8
	686,096	49,098	Hopefulness	Sidekick	3	Relentless Friend	4	8	8	11	16	16	19
	686,097	49,099	Hopefulness	Sleep	3	Vacations	4	16	16	19	5	5	8
	686,098	49,1	Hopefulness	Snake	3	Snake Charmer	3	9	12	14	8	11	13
	686,099	49,101	Hopefulness	Space	3	Hopeful Robot	3	14	17	19	6	9	11
	686,1	49,102	Hopefulness	Speed	3	First Car	3	14	17	19	4	7	9
	686,101	49,103	Hopefulness	Spirit	3	Train Doggo	4	17	17	20	7	7	10
	686,102	49,104	Hopefulness	Sports	3	Punch Man	4	19	19	22	6	6	9
	686,103	49,105	Hopefulness	Spy	3	The MacGuffin	3	16	19	21	3	6	8
	686,104	49,106	Hopefulness	Strength	3	Punch Man	4	19	19	22	6	6	9
	686,105	49,107	Hopefulness	Summertide	3	Olympian Games	4	16	16	19	6	6	9
	686,106	49,108	Hopefulness	Sun	3	Vacations	4	16	16	19	5	5	8
	686,107	49,109	Hopefulness	Superhero	3	Masked Liberator	4	16	16	19	7	7	10
	686,108	49,11	Hopefulness	Sweets	3	Angel Food Cake	3	11	14	16	4	7	9
	686,109	49,111	Hopefulness	Sword	3	Hammer Sword	4	17	17	20	4	4	7
	686,11	49,112	Hopefulness	The Chosen One	3	Masked Liberator	4	16	16	19	7	7	10
	686,111	49,113	Hopefulness	Time	3	Train Doggo	4	17	17	20	7	7	10
	686,112	49,114	Hopefulness	Toy	3	Building Blocks	3	9	12	14	8	11	13
	686,113	49,115	Hopefulness	Tree	3	Pinocchio	3	12	15	17	4	7	9
	686,114	49,116	Hopefulness	Trident	3	Hammer Sword	4	17	17	20	4	4	7
	686,115	49,117	Hopefulness	Turkey Day	3	Vacations	4	16	16	19	5	5	8
	686,116	49,118	Hopefulness	Turtle	3	Cloud Rider	4	13	13	16	8	8	11
	686,117	49,119	Hopefulness	Undead	3	Undead Bride	4	13	13	16	10	10	13
	686,118	49,12	Hopefulness	Underground	3	Escape Tunnel	3	12	15	17	5	8	10
	686,119	49,121	Hopefulness	Underwater	3	Atlantis	4	12	12	15	12	12	15
	686,12	49,122	Hopefulness	Vampire	3	Sunwalker Vampire	3	11	14	16	5	8	10
	686,121	49,123	Hopefulness	Vehicle	3	First Car	3	14	17	19	4	7	9
	686,122	49,124	Hopefulness	Viking	3	Dragon-Friend	4	10	10	13	14	14	17
	686,123	49,126	Hopefulness	Void	3	Escape Tunnel	3	12	15	17	5	8	10
	686,124	49,127	Hopefulness	War	3	Medic	4	3	3	6	19	19	22
	686,125	49,128	Hopefulness	Water	3	Vacations	4	16	16	19	5	5	8
	686,126	49,13	Hopefulness	Wealth	3	Scratch Lottery	3	11	14	16	5	8	10
	686,127	49,131	Hopefulness	Weapon	3	Vaccine	3	6	9	11	9	12	14
	686,128	49,132	Hopefulness	Werewolf	3	Professor Werewolf	4	11	11	14	12	12	15
	686,129	49,133	Hopefulness	Jungle	3	Zantar	4	10	10	13	12	12	15
	686,13	49,134	Hopefulness	Wind	3	Windmaster Eng	4	8	8	11	16	16	19
	686,131	49,135	Hopefulness	Wings	3	Eagle Rider	4	15	15	18	9	9	12
	686,132	49,136	Hopefulness	Wintertide	3	Doves	3	6	9	11	9	12	14
	686,133	49,137	Hopefulness	Wizard	3	Cleric	3	6	9	11	11	14	16
	686,134	49,138	Hopefulness	Wizarding School	3	Honey Beer	3	14	17	19	5	8	10
	686,135	49,139	Hopefulness	Wolf	3	Train Doggo	4	17	17	20	7	7	10
	687,049	50,051	Horn	Horse	3	Unicorn	3	9	12	14	7	10	12
	687,05	50,052	Horn	Human	3	Horn of Man	4	13	13	16	11	11	14
	687,051	50,053	Horn	Hybrid	3	Rhinocerous Beetle	3	8	11	13	8	11	13
	687,052	50,054	Horn	Ice	3	Frost Dragon	4	15	15	18	10	10	13
	687,053	50,055	Horn	Immortality	3	Eternal Dragon	3	3	6	8	16	19	21
	687,054	50,056	Horn	Insect	3	Rhinocerous Beetle	3	8	11	13	8	11	13
	687,055	50,057	Horn	Invention	3	Belphegor	4	14	14	17	8	8	11
	687,056	50,058	Horn	Knight	3	Horn of Man	4	13	13	16	11	11	14
	687,057	50,059	Horn	Knowledge	3	Gabriel's Horn	3	2	5	7	16	19	21
	687,058	50,06	Horn	Leader	3	Ziz	4	12	12	15	8	8	11
	687,059	50,061	Horn	Life	3	Horn of Life	3	0	3	5	20	23	25
	687,06	50,062	Horn	Love	3	Cookie Beast	4	15	15	18	9	9	12
	687,061	50,063	Horn	Madness	3	Sugar Demon	4	18	18	21	7	7	10
	687,062	50,064	Horn	Magic	3	Horned Serpent	4	13	13	16	8	8	11
	687,063	50,065	Horn	Martial Arts	3	The Grater	4	9	9	12	13	13	16
	687,064	50,066	Horn	Medieval	3	Ram Hammer	4	13	13	16	10	10	13
	687,065	50,067	Horn	Metal	3	Bionic Unicorn	4	12	12	15	10	10	13
	687,066	50,068	Horn	Mind Control	3	Horned Serpent	4	13	13	16	8	8	11
	687,067	50,069	Horn	Miniature	3	Rhinocerous Beetle	3	8	11	13	8	11	13
	687,068	50,071	Horn	Monster	3	Bahamut	4	7	7	10	14	14	17
	687,069	50,072	Horn	Moon	3	Galactic Wizard	4	12	12	15	11	11	14
	687,07	50,073	Horn	Multiples	3	Hydra	3	9	12	14	7	10	12
	687,071	50,074	Horn	Music	3	Pan	4	14	14	17	10	10	13
	687,072	50,075	Horn	Mutation	3	Mutated Rhino	4	12	12	15	11	11	14
	687,073	50,076	Horn	Myth	3	Cyclops	4	15	15	18	10	10	13
	687,074	50,077	Horn	New Years	3	Beastly Nian	4	19	19	22	6	6	9
	687,075	50,079	Horn	Pirate	3	Crazy Pirate King	3	13	16	18	4	7	9
	687,076	50,08	Horn	Plant	3	Plant Dragon	4	16	16	19	9	9	12
	687,077	50,081	Horn	Pocket Pet	3	Snoring Monster	4	13	13	16	10	10	13
	687,078	50,082	Horn	Poison	3	Poison Dragon	3	12	15	17	5	8	10
	687,079	50,083	Horn	Portal	3	Mirror Lake	4	15	15	18	9	9	12
	687,08	50,084	Horn	Precious Ring Lore	3	Horn of Man	4	13	13	16	11	11	14
	687,081	50,085	Horn	Prehistoric	3	Triceratops	3	7	10	12	7	10	12
	687,082	50,086	Horn	Psychic	3	Alpha Dragon	4	13	13	16	12	12	15
	687,083	50,087	Horn	Radiation	3	Deathmaw	4	18	18	21	8	8	11
	687,084	50,088	Horn	Rainbow	3	Unicorn	3	9	12	14	7	10	12
	687,085	50,089	Horn	Relic	3	Horn of Man	4	13	13	16	11	11	14
	687,086	50,09	Horn	Reptile	3	Amphisbaena	4	16	16	19	8	8	11
	687,087	50,091	Horn	Robot	3	Robot Devil	3	11	14	16	7	10	12
	687,088	50,092	Horn	Rodent	3	Pied Piper	4	17	17	20	8	8	11
	687,089	50,093	Horn	Royal Game	3	Crazy Pirate King	3	13	16	18	4	7	9
	687,09	50,094	Horn	Royalty	3	Dragon Princess	4	7	7	10	14	14	17
	687,091	50,095	Horn	Sci-Fi	3	Tawn Tawn	3	2	5	7	16	19	21
	687,092	50,096	Horn	Science	3	Gabriel's Horn	3	2	5	7	16	19	21
	687,093	50,097	Horn	Shrine	3	Rhinocerous Beetle	3	8	11	13	8	11	13
	687,094	50,099	Horn	Sleep	3	Tranquilizer Dart	3	13	16	18	5	8	10
	687,095	50,1	Horn	Snake	3	Snake Charmer	3	9	12	14	8	11	13
	687,096	50,101	Horn	Space	3	Galactic Wizard	4	12	12	15	11	11	14
	687,097	50,102	Horn	Speed	3	Ceryneian Hind	4	14	14	17	7	7	10
	687,098	50,103	Horn	Spirit	3	Spectral Dragon	4	13	13	16	9	9	12
	687,099	50,104	Horn	Sports	3	Faster Furious Racer	3	10	13	15	6	9	11
	687,1	50,105	Horn	Spy	3	Scouting Party	3	18	21	23	2	5	7
	687,101	50,106	Horn	Strength	3	Tarrasque	4	16	16	19	9	9	12
	687,102	50,107	Horn	Summertide	3	Monster Matinee	3	15	18	20	1	4	6
	687,103	50,108	Horn	Sun	3	Galactic Wizard	4	12	12	15	11	11	14
	687,104	50,109	Horn	Superhero	3	Demonite	3	7	10	12	8	11	13
	687,105	50,11	Horn	Sweets	3	Fire Candy	4	18	18	21	4	4	7
	687,106	50,111	Horn	Sword	3	Horn Dagger	3	17	20	22	0	3	5
	687,107	50,112	Horn	The Chosen One	3	Horn of Man	4	13	13	16	11	11	14
	687,108	50,113	Horn	Time	3	Ancient Dragon	4	13	13	16	12	12	15
	687,109	50,114	Horn	Toy	3	AM5 Spyder	4	17	17	20	6	6	9
	687,11	50,115	Horn	Tree	3	Plant Dragon	4	16	16	19	9	9	12
	687,111	50,116	Horn	Trident	3	Triceratops	3	7	10	12	7	10	12
	687,112	50,117	Horn	Turkey Day	3	Harvest	4	13	13	16	10	10	13
	687,113	50,118	Horn	Turtle	3	Dragon Turtle	4	15	15	18	8	8	11
	687,114	50,119	Horn	Undead	3	Skeleton Overlord	4	16	16	19	8	8	11
	687,115	50,12	Horn	Underground	3	Ifrit	4	11	11	14	11	11	14
	687,116	50,121	Horn	Underwater	3	Narwhal	4	17	17	20	8	8	11
	687,117	50,122	Horn	Vampire	3	Vampiric Gargoyle	3	14	17	19	5	8	10
	687,118	50,123	Horn	Vehicle	3	Dragon Rider	3	11	14	16	6	9	11
	687,119	50,124	Horn	Viking	3	Ragnarok And Roll	4	16	16	19	10	10	13
	687,12	50,125	Horn	Villain	3	Commander of Sin	3	10	13	15	6	9	11
	687,121	50,126	Horn	Void	3	Void Beast	3	14	17	19	4	7	9
	687,122	50,127	Horn	War	3	Ram Hammer	4	13	13	16	10	10	13
	687,123	50,128	Horn	Water	3	Narwhal	4	17	17	20	8	8	11
	687,124	50,129	Horn	Water Serpent	3	Narwhal	4	17	17	20	8	8	11
	687,125	50,13	Horn	Wealth	3	Smug	4	15	15	18	10	10	13
	687,126	50,131	Horn	Weapon	3	Horn Dagger	3	17	20	22	0	3	5
	687,127	50,132	Horn	Werewolf	3	Wolf Warrior	4	22	22	25	0	0	3
	687,128	50,133	Horn	Jungle	3	Rhinocerous Beetle	3	8	11	13	8	11	13
	687,129	50,134	Horn	Wind	3	Energy Generator	3	12	15	17	3	6	8
	687,13	50,135	Horn	Wings	3	Rock Dragon	4	12	12	15	12	12	15
	687,131	50,136	Horn	Wintertide	3	Krampus	4	23	23	26	3	3	6
	687,132	50,137	Horn	Wizard	3	Galactic Wizard	4	12	12	15	11	11	14
	687,133	50,138	Horn	Wizarding School	3	Horned Serpent	4	13	13	16	8	8	11
	687,134	50,139	Horn	Wolf	3	Wolf Warrior	4	22	22	25	0	0	3
	693,046	51,052	Horse	Human	2	Centaur	1	5	12	14	4	11	13
	693,047	51,053	Horse	Hybrid	3	Centaur	1	5	12	14	4	11	13
	693,048	51,054	Horse	Ice	3	Rudolph	4	20	20	23	3	3	6
	693,049	51,055	Horse	Immortality	3	Pegasus	1	4	11	13	4	11	13
	693,05	51,057	Horse	Invention	3	Trojan Horse	4	14	14	17	9	9	12
	693,051	51,058	Horse	Knight	2	Cavalry	2	5	10	12	5	10	12
	693,052	51,059	Horse	Knowledge	2	Mr. Ted	2	8	13	15	5	10	12
	693,053	51,06	Horse	Leader	3	Rudolph	4	20	20	23	3	3	6
	693,054	51,061	Horse	Life	3	Unicorn	3	9	12	14	7	10	12
	693,055	51,062	Horse	Love	3	My Mini Horse	4	14	14	17	10	10	13
	693,056	51,063	Horse	Madness	3	Unicorn Blood	4	16	16	19	8	8	11
	693,057	51,064	Horse	Magic	2	Unicorn	3	9	12	14	7	10	12
	693,058	51,066	Horse	Medieval	3	Unicorn	3	9	12	14	7	10	12
	693,059	51,067	Horse	Metal	1	Car	1	3	10	12	4	11	13
	693,06	51,069	Horse	Miniature	3	My Mini Horse	4	14	14	17	10	10	13
	693,061	51,07	Horse	Monkey	3	Monkey Planet	4	7	7	10	14	14	17
	693,062	51,071	Horse	Monster	3	Headless Rider	2	7	12	14	5	10	12
	693,063	51,072	Horse	Moon	3	Nightmare	3	8	11	13	7	10	12
	693,064	51,073	Horse	Multiples	3	Sleipnir	3	1	4	6	14	17	19
	693,065	51,074	Horse	Music	3	Pan	4	14	14	17	10	10	13
	693,066	51,075	Horse	Mutation	3	Midsummer Dream	3	16	19	21	3	6	8
	693,067	51,076	Horse	Myth	3	Pegasus	1	4	11	13	4	11	13
	693,068	51,077	Horse	New Years	3	Zodiac Zoo	3	17	20	22	3	6	8
	693,069	51,079	Horse	Pirate	3	Giant Anti-Heroes	4	17	17	20	9	9	12
	693,07	51,081	Horse	Pocket Pet	3	My Mini Horse	4	14	14	17	10	10	13
	693,071	51,083	Horse	Portal	3	Infinite Storybook	3	14	17	19	5	8	10
	693,072	51,084	Horse	Precious Ring Lore	3	Lord of Horses	4	15	15	18	7	7	10
	693,073	51,085	Horse	Prehistoric	2	Cursed Aztec Prince	3	3	6	8	13	16	18
	693,074	51,086	Horse	Psychic	3	Animal Whisperer	3	0	3	5	15	18	20
	693,075	51,087	Horse	Radiation	1	Pestilence's Horse	3	8	11	13	6	9	11
	693,076	51,088	Horse	Rainbow	1	Unicorn	3	9	12	14	7	10	12
	693,077	51,089	Horse	Relic	3	Gilded Horse	3	8	11	13	10	13	15
	693,078	51,09	Horse	Reptile	3	Racing Tortoise	3	13	16	18	7	10	12
	693,079	51,091	Horse	Robot	3	Bionic Unicorn	4	12	12	15	10	10	13
	693,08	51,093	Horse	Royal Game	3	Fat King	4	18	18	21	6	6	9
	693,081	51,094	Horse	Royalty	3	Pony Princess	3	4	7	9	11	14	16
	693,082	51,095	Horse	Sci-Fi	3	Mr. Ted	2	8	13	15	5	10	12
	693,083	51,096	Horse	Science	3	Bionic Unicorn	4	12	12	15	10	10	13
	693,084	51,097	Horse	Shrine	3	Trojan Horse	4	14	14	17	9	9	12
	693,085	51,098	Horse	Sidekick	3	Pegasus	1	4	11	13	4	11	13
	693,086	51,099	Horse	Sleep	3	Nightmare	3	8	11	13	7	10	12
	693,087	51,101	Horse	Space	3	Unicorn	3	9	12	14	7	10	12
	693,088	51,102	Horse	Speed	3	Ceryneian Hind	4	14	14	17	7	7	10
	693,089	51,103	Horse	Spirit	3	Spectral Rider	3	14	17	19	5	8	10
	693,09	51,104	Horse	Sports	3	Water Polo	3	15	18	20	3	6	8
	693,091	51,105	Horse	Spy	3	AM5 Spyder	4	17	17	20	6	6	9
	693,092	51,106	Horse	Strength	3	Car	1	3	10	12	4	11	13
	693,093	51,107	Horse	Summertide	3	Midsummer Dream	3	16	19	21	3	6	8
	693,094	51,11	Horse	Sweets	3	Pinata	4	3	3	6	19	19	22
	693,095	51,111	Horse	Sword	2	Unicorn	3	9	12	14	7	10	12
	693,096	51,112	Horse	The Chosen One	3	Pony Princess	3	4	7	9	11	14	16
	693,097	51,114	Horse	Toy	3	My Mini Horse	4	14	14	17	10	10	13
	693,098	51,117	Horse	Turkey Day	3	Mayflower	4	10	10	13	12	12	15
	693,099	51,118	Horse	Turtle	3	Racing Tortoise	3	13	16	18	7	10	12
	693,1	51,119	Horse	Undead	1	Headless Rider	2	7	12	14	5	10	12
	693,101	51,12	Horse	Underground	3	Death's Horse	3	8	11	13	6	9	11
	693,102	51,121	Horse	Underwater	3	Seahorse	1	6	13	15	2	9	11
	693,103	51,123	Horse	Vehicle	3	Pumpkin Carriage	3	13	16	18	5	8	10
	693,104	51,124	Horse	Viking	3	Sleipnir	3	1	4	6	14	17	19
	693,105	51,125	Horse	Villain	3	Headless Rider	2	7	12	14	5	10	12
	693,106	51,126	Horse	Void	2	Nightmare	3	8	11	13	7	10	12
	693,107	51,127	Horse	War	3	War's Horse	2	4	9	11	7	12	14
	693,108	51,128	Horse	Water	1	Seahorse	1	6	13	15	2	9	11
	693,109	51,13	Horse	Wealth	3	Gilded Horse	3	8	11	13	10	13	15
	693,11	51,131	Horse	Weapon	3	War's Horse	2	4	9	11	7	12	14
	693,111	51,133	Horse	Jungle	3	Pantor	3	15	18	20	1	4	6
	693,112	51,134	Horse	Wind	3	Pegasus	1	4	11	13	4	11	13
	693,113	51,135	Horse	Wings	1	Pegasus	1	4	11	13	4	11	13
	693,114	51,136	Horse	Wintertide	3	Rudolph	4	20	20	23	3	3	6
	693,115	51,137	Horse	Wizard	2	Pony Princess	3	4	7	9	11	14	16
	693,116	51,138	Horse	Wizarding School	3	Unicorn	3	9	12	14	7	10	12
	700,049	52,052	Human	Human	2	Human	2	3	8	10	2	7	9
	700,05	52,053	Human	Hybrid	3	Alien Human Hybrid	3	12	15	17	5	8	10
	700,051	52,054	Human	Ice	3	Snowman	4	8	8	11	15	15	18
	700,052	52,055	Human	Immortality	3	Mumbling Kid	3	3	6	8	15	18	20
	700,053	52,056	Human	Insect	3	Grasshopper	4	13	13	16	10	10	13
	700,054	52,057	Human	Invention	3	Thomas Edison	3	10	13	15	5	8	10
	700,055	52,059	Human	Knowledge	2	Scholar	2	8	13	15	6	11	13
	700,056	52,06	Human	Leader	3	King	3	10	13	15	8	11	13
	700,057	52,061	Human	Life	3	Immortal	4	8	8	11	14	14	17
	700,058	52,062	Human	Love	3	Human	2	3	8	10	2	7	9
	700,059	52,063	Human	Madness	3	Crazy Cat Person	3	9	12	14	11	14	16
	700,06	52,064	Human	Magic	2	Wizard	2	6	11	13	0	5	7
	700,061	52,065	Human	Martial Arts	3	Grasshopper	4	13	13	16	10	10	13
	700,062	52,066	Human	Medieval	3	King	3	10	13	15	8	11	13
	700,063	52,067	Human	Metal	2	Knight	2	3	8	10	4	9	11
	700,064	52,068	Human	Mind Control	3	Human Battery	4	13	13	16	10	10	13
	700,065	52,069	Human	Miniature	3	Mini Clone	4	17	17	20	8	8	11
	700,066	52,07	Human	Monkey	3	Big Foot	3	9	12	14	8	11	13
	700,067	52,071	Human	Monster	3	Dr. Jekyll	3	12	15	17	7	10	12
	700,068	52,072	Human	Moon	3	Astronaut	3	8	11	13	8	11	13
	700,069	52,073	Human	Multiples	3	Angry Mob	3	10	13	15	9	12	14
	700,07	52,074	Human	Music	3	Bard	3	12	15	17	8	11	13
	700,071	52,075	Human	Mutation	3	Superhero	2	4	9	11	3	8	10
	700,072	52,076	Human	Myth	3	Big Foot	3	9	12	14	8	11	13
	700,073	52,077	Human	New Years	3	Spirited Revelry	3	15	18	20	2	5	7
	700,074	52,078	Human	Parasite	3	Human Battery	4	13	13	16	10	10	13
	700,075	52,079	Human	Pirate	3	Dread Pirate	3	11	14	16	6	9	11
	700,076	52,08	Human	Plant	3	Mandrake	4	6	6	9	15	15	18
	700,077	52,081	Human	Pocket Pet	3	Monster Collector	4	14	14	17	10	10	13
	700,078	52,082	Human	Poison	2	Assassin	3	15	18	20	0	3	5
	700,079	52,083	Human	Portal	3	Portal Mage	4	16	16	19	10	10	13
	700,08	52,084	Human	Precious Ring Lore	3	The Ranger	4	16	16	19	7	7	10
	700,081	52,085	Human	Prehistoric	2	Caveman	2	9	14	16	6	11	13
	700,082	52,086	Human	Psychic	3	Bloody Prom Queen	4	16	16	19	8	8	11
	700,083	52,087	Human	Radiation	2	Superhero	2	4	9	11	3	8	10
	700,084	52,088	Human	Rainbow	2	Clown	2	10	15	17	3	8	10
	700,085	52,089	Human	Relic	3	Ubaid Lizardman	3	0	3	5	18	21	23
	700,086	52,09	Human	Reptile	3	Dragonkin	4	14	14	17	10	10	13
	700,087	52,091	Human	Robot	3	Cyborg	4	9	9	12	12	12	15
	700,088	52,092	Human	Rodent	3	Pied Piper	4	17	17	20	8	8	11
	700,089	52,093	Human	Royal Game	3	Dragon Mother	4	13	13	16	11	11	14
	700,09	52,094	Human	Royalty	3	King	3	10	13	15	8	11	13
	700,091	52,095	Human	Sci-Fi	3	Invisible Dude	3	10	13	15	8	11	13
	700,092	52,096	Human	Science	3	Cyborg	4	9	9	12	12	12	15
	700,093	52,097	Human	Shrine	3	Majestic Miko	4	15	15	18	10	10	13
	700,094	52,098	Human	Sidekick	3	Watson	3	5	8	10	11	14	16
	700,095	52,099	Human	Sleep	3	Sleepwalker	3	15	18	20	4	7	9
	700,096	52,1	Human	Snake	2	Medusa	2	7	12	14	4	9	11
	700,097	52,101	Human	Space	3	Astronaut	3	8	11	13	8	11	13
	700,098	52,102	Human	Speed	3	The Dash	4	5	5	8	18	18	21
	700,099	52,103	Human	Spirit	3	Ghost	1	6	13	15	3	10	12
	700,1	52,104	Human	Sports	3	The Penalizer	4	20	20	23	3	3	6
	700,101	52,105	Human	Spy	3	Majestic Agent	4	19	19	22	6	6	9
	700,102	52,106	Human	Strength	3	Barbarian	4	17	17	20	8	8	11
	700,103	52,107	Human	Summertide	3	Midsummer Dream	3	16	19	21	3	6	8
	700,104	52,108	Human	Sun	2	Sun Burn	3	12	15	17	4	7	9
	700,105	52,109	Human	Superhero	2	Super Bat	3	8	11	13	6	9	11
	700,106	52,11	Human	Sweets	3	Confectioner Will	3	6	9	11	10	13	15
	700,107	52,111	Human	Sword	2	Knight	2	3	8	10	4	9	11
	700,108	52,112	Human	The Chosen One	3	Monster Collector	4	14	14	17	10	10	13
	700,109	52,113	Human	Time	3	Death	1	3	10	12	0	7	9
	700,11	52,114	Human	Toy	3	Doll	4	16	16	19	6	6	9
	700,111	52,115	Human	Tree	2	Vampire Hunter	2	7	12	14	3	8	10
	700,112	52,116	Human	Trident	2	Farmer	3	7	10	12	7	10	12
	700,113	52,117	Human	Turkey Day	3	Pilgrim	4	19	19	22	2	2	5
	700,114	52,118	Human	Turtle	3	Kappa	4	14	14	17	11	11	14
	700,115	52,119	Human	Undead	2	Undead	1	1	8	10	2	9	11
	700,116	52,12	Human	Underground	3	Miner	3	11	14	16	8	11	13
	700,117	52,121	Human	Underwater	3	Mermaid	2	6	11	13	6	11	13
	700,118	52,122	Human	Vampire	2	Vampire	1	4	11	13	1	8	10
	700,119	52,123	Human	Vehicle	3	Car	1	3	10	12	4	11	13
	700,12	52,124	Human	Viking	3	Runic Raider	4	19	19	22	4	4	7
	700,121	52,127	Human	War	3	Knight	2	3	8	10	4	9	11
	700,122	52,128	Human	Water	2	Mermaid	2	6	11	13	6	11	13
	700,123	52,129	Human	Water Serpent	2	Ghost Pirate	3	11	14	16	6	9	11
	700,124	52,13	Human	Wealth	3	King Midas	3	12	15	17	7	10	12
	700,125	52,131	Human	Weapon	3	Barbarian	4	17	17	20	8	8	11
